acc,clade,organism,raw_len,has_cds,codon_start,recovered,cds_len,naive_mod3,naive_stops,cds_mod3,cds_stops,naive_ok,cds_ok
LC924910,Mosses,"Entodon challengeri TNS:MH:256065 chloroplast rbcL gene for ribulose-1,5-bisphosphate carboxylase/oxygenase large subuni",1428,True,1,False,1428,0,0,0,0,True,True
LC924909,Mosses,"Entodon challengeri TNS:MH:256197 chloroplast rbcL gene for ribulose-1,5-bisphosphate carboxylase/oxygenase large subuni",1428,True,1,False,1428,0,0,0,0,True,True
LC924908,Mosses,"Entodon challengeri TNS:MH:256590 chloroplast rbcL gene for ribulose-1,5-bisphosphate carboxylase/oxygenase large subuni",1428,True,1,False,1428,0,0,0,0,True,True
LC924907,Mosses,"Entodon sullivantii TNS:MH:256176 chloroplast rbcL gene for ribulose-1,5-bisphosphate carboxylase/oxygenase large subuni",1428,True,1,False,1428,0,0,0,0,True,True
LC924906,Mosses,"Entodon sullivantii TNS:MH:256070 chloroplast rbcL gene for ribulose-1,5-bisphosphate carboxylase/oxygenase large subuni",1428,True,1,False,1428,0,0,0,0,True,True
LC924905,Mosses,"Entodon sullivantii TNS:MH:258491 chloroplast rbcL gene for ribulose-1,5-bisphosphate carboxylase/oxygenase large subuni",1428,True,1,False,1428,0,0,0,0,True,True
LC924904,Mosses,"Entodon luridus TNS:MH:276663 chloroplast rbcL gene for ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit, c",1428,True,1,False,1428,0,0,0,0,True,True
LC924903,Mosses,"Herpetineuron toccoae TNS:MH:250891 chloroplast rbcL gene for ribulose-1,5-bisphosphate carboxylase/oxygenase large subu",1428,True,1,False,1428,0,0,0,0,True,True
LC924902,Mosses,"Herpetineuron toccoae TNS:MH:256069 chloroplast rbcL gene for ribulose-1,5-bisphosphate carboxylase/oxygenase large subu",1428,True,1,False,1428,0,0,0,0,True,True
LC924901,Mosses,"Herpetineuron toccoae TNS:MH:256061 chloroplast rbcL gene for ribulose-1,5-bisphosphate carboxylase/oxygenase large subu",1428,True,1,False,1428,0,0,0,0,True,True
LC924900,Mosses,"Herpetineuron toccoae TNS:MH:257170 chloroplast rbcL gene for ribulose-1,5-bisphosphate carboxylase/oxygenase large subu",1428,True,1,False,1428,0,0,0,0,True,True
LC924899,Mosses,"Herpetineuron toccoae TNS:MH:256494 chloroplast rbcL gene for ribulose-1,5-bisphosphate carboxylase/oxygenase large subu",1428,True,1,False,1428,0,0,0,0,True,True
LC924898,Mosses,"Herpetineuron toccoae TNS:MH:256071 chloroplast rbcL gene for ribulose-1,5-bisphosphate carboxylase/oxygenase large subu",1428,True,1,False,1428,0,0,0,0,True,True
LC924897,Mosses,"Herpetineuron toccoae TNS:MH:256042 chloroplast rbcL gene for ribulose-1,5-bisphosphate carboxylase/oxygenase large subu",1428,True,1,False,1428,0,0,0,0,True,True
LC924896,Mosses,"Haplohymenium triste TNS:MH:256044 chloroplast rbcL gene for ribulose-1,5-bisphosphate carboxylase/oxygenase large subun",1428,True,1,False,1428,0,0,0,0,True,True
LC924895,Mosses,"Haplohymenium triste TNS:MH:256508 chloroplast rbcL gene for ribulose-1,5-bisphosphate carboxylase/oxygenase large subun",1428,True,1,False,1428,0,0,0,0,True,True
LC924894,Mosses,"Haplohymenium triste TNS:MH:257428 chloroplast rbcL gene for ribulose-1,5-bisphosphate carboxylase/oxygenase large subun",1428,True,1,False,1428,0,0,0,0,True,True
LC924893,Mosses,"Hypnum leptothallum TNS:MH:256039 chloroplast rbcL gene for ribulose-1,5-bisphosphate carboxylase/oxygenase large subuni",1428,True,1,False,1428,0,0,0,0,True,True
LC924892,Mosses,"Hypnum leptothallum TNS:MH:258471 chloroplast rbcL gene for ribulose-1,5-bisphosphate carboxylase/oxygenase large subuni",1428,True,1,False,1428,0,0,0,0,True,True
LC924891,Mosses,"Hypnum leptothallum TNS:MH:257102 chloroplast rbcL gene for ribulose-1,5-bisphosphate carboxylase/oxygenase large subuni",1428,True,1,False,1428,0,0,0,0,True,True
LC924890,Mosses,"Hypnum leptothallum TNS:MH:258472 chloroplast rbcL gene for ribulose-1,5-bisphosphate carboxylase/oxygenase large subuni",1428,True,1,False,1428,0,0,0,0,True,True
LC924889,Mosses,"Hypnum leptothallum TNS:MH:257195 chloroplast rbcL gene for ribulose-1,5-bisphosphate carboxylase/oxygenase large subuni",1428,True,1,False,1428,0,0,0,0,True,True
LC924888,Mosses,"Bryum argenteum TNS:MH:256180 chloroplast rbcL gene for ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit, c",1428,True,1,False,1428,0,0,0,0,True,True
LC924887,Mosses,"Bryum argenteum TNS:MH:257425 chloroplast rbcL gene for ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit, c",1428,True,1,False,1428,0,0,0,0,True,True
LC924886,Mosses,"Bryum argenteum TNS:MH:258468 chloroplast rbcL gene for ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit, c",1428,True,1,False,1428,0,0,0,0,True,True
LC924885,Mosses,"Brachymenium exile TNS:MH:258692 chloroplast rbcL gene for ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit",1428,True,1,False,1428,0,0,0,0,True,True
LC924884,Mosses,"Brachymenium exile TNS:MH:256568 chloroplast rbcL gene for ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit",1428,True,1,False,1428,0,0,0,0,True,True
LC924883,Mosses,"Ptychostomum capillare TNS:MH:256544 chloroplast rbcL gene for ribulose-1,5-bisphosphate carboxylase/oxygenase large sub",1428,True,1,False,1428,0,0,0,0,True,True
LC924882,Mosses,"Ptychostomum capillare TNS:MH:257352 chloroplast rbcL gene for ribulose-1,5-bisphosphate carboxylase/oxygenase large sub",1428,True,1,False,1428,0,0,0,0,True,True
LC924881,Mosses,"Ptychostomum capillare TNS:MH:257165 chloroplast rbcL gene for ribulose-1,5-bisphosphate carboxylase/oxygenase large sub",1428,True,1,False,1428,0,0,0,0,True,True
LC924880,Mosses,"Ptychostomum capillare TNS:MH:256207 chloroplast rbcL gene for ribulose-1,5-bisphosphate carboxylase/oxygenase large sub",1428,True,1,False,1428,0,0,0,0,True,True
LC924879,Mosses,"Brachymenium nepalense TNS:MH:256461 chloroplast rbcL gene for ribulose-1,5-bisphosphate carboxylase/oxygenase large sub",1428,True,1,False,1428,0,0,0,0,True,True
LC924876,Mosses,"Plagiomnium acutum TNS:MH:250837 chloroplast rbcL gene for ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit",1428,True,1,False,1428,0,0,0,0,True,True
LC924875,Mosses,"Plagiomnium acutum TNS:MH:256195 chloroplast rbcL gene for ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit",1428,True,1,False,1428,0,0,0,0,True,True
LC924874,Mosses,"Plagiomnium acutum TNS:MH:257695 chloroplast rbcL gene for ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit",1428,True,1,False,1428,0,0,0,0,True,True
LC924873,Mosses,"Plagiomnium acutum TNS:MH:258463 chloroplast rbcL gene for ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit",1428,True,1,False,1428,0,0,0,0,True,True
LC924872,Mosses,"Plagiomnium acutum TNS:MH:256479 chloroplast rbcL gene for ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit",1428,True,1,False,1428,0,0,0,0,True,True
LC924871,Mosses,"Plagiomnium acutum TNS:MH:250881 chloroplast rbcL gene for ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit",1428,True,1,False,1428,0,0,0,0,True,True
LC924870,Mosses,"Plagiomnium vesicatum TNS:MH:257354 chloroplast rbcL gene for ribulose-1,5-bisphosphate carboxylase/oxygenase large subu",1428,True,1,False,1428,0,0,0,0,True,True
LC924869,Mosses,"Plagiomnium vesicatum TNS:MH:256084 chloroplast rbcL gene for ribulose-1,5-bisphosphate carboxylase/oxygenase large subu",1428,True,1,False,1428,0,0,0,0,True,True
LC924868,Mosses,"Trachycystis microphylla TNS:MH:256499 chloroplast rbcL gene for ribulose-1,5-bisphosphate carboxylase/oxygenase large s",1428,True,1,False,1428,0,0,0,0,True,True
LC924867,Mosses,"Trachycystis microphylla TNS:MH:257328 chloroplast rbcL gene for ribulose-1,5-bisphosphate carboxylase/oxygenase large s",1428,True,1,False,1428,0,0,0,0,True,True
LC924866,Mosses,"Trachycystis microphylla TNS:MH:257173 chloroplast rbcL gene for ribulose-1,5-bisphosphate carboxylase/oxygenase large s",1428,True,1,False,1428,0,0,0,0,True,True
LC924865,Mosses,"Hedwigia ciliata TNS:MH:258458 chloroplast rbcL gene for ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit, ",1428,True,1,False,1428,0,0,0,0,True,True
LC924864,Mosses,"Weissia edentula TNS:MH:253486 chloroplast rbcL gene for ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit, ",1428,True,1,False,1428,0,0,0,0,True,True
LC924863,Mosses,"Weissia edentula TNS:MH:257183 chloroplast rbcL gene for, complete cds",1434,False,0,False,0,0,3,-1,-1,False,False
LC924862,Mosses,"Weissia edentula TNS:MH:257181 chloroplast rbcL gene for ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit, ",1428,True,1,False,1428,0,0,0,0,True,True
LC924861,Mosses,"Weissia edentula TNS:MH:257177 chloroplast rbcL gene for, complete cds",1434,False,0,False,0,0,3,-1,-1,False,False
LC924860,Mosses,"Weissia controversa TNS:MH:253487 chloroplast rbcL gene for ribulose-1,5-bisphosphate carboxylase/oxygenase large subuni",1428,True,1,False,1428,0,0,0,0,True,True
LC924859,Mosses,"Weissia kiiensis TNS:MH:250861 chloroplast rbcL gene for ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit, ",1428,True,1,False,1428,0,0,0,0,True,True
LC924858,Mosses,"Weissia kiiensis TNS:MH:258483 chloroplast rbcL gene for ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit, ",1428,True,1,False,1428,0,0,0,0,True,True
LC924857,Mosses,"Weissia kiiensis TNS:MH:256559 chloroplast rbcL gene for ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit, ",1428,True,1,False,1428,0,0,0,0,True,True
LC924856,Mosses,"Weissia kiiensis TNS:MH:256183 chloroplast rbcL gene for ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit, ",1428,True,1,False,1428,0,0,0,0,True,True
LC924855,Mosses,"Weissia kiiensis TNS:MH:253484 chloroplast rbcL gene for ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit, ",1428,True,1,False,1428,0,0,0,0,True,True
LC924854,Mosses,"Weissia japonica TNS:MH:253511 chloroplast rbcL gene for ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit, ",1428,True,1,False,1428,0,0,0,0,True,True
LC924853,Mosses,"Weissia japonica TNS:MH:258497 chloroplast rbcL gene for ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit, ",1428,True,1,False,1428,0,0,0,0,True,True
LC924852,Mosses,"Ephemerum spinulosum TNS:MH:258689 chloroplast rbcL gene for ribulose-1,5-bisphosphate carboxylase/oxygenase large subun",1428,True,1,False,1428,0,0,0,0,True,True
LC924851,Mosses,"Trichostomum platyphyllum TNS:MH:256050 chloroplast rbcL gene for ribulose-1,5-bisphosphate carboxylase/oxygenase large ",1428,True,1,False,1428,0,0,0,0,True,True
PQ213022,Other SAR/protist,"Uncultured xanthophyte clone RuskinB ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit (rbcL) gene, complete",1467,True,1,False,1467,0,0,0,0,True,True
PQ213021,Other SAR/protist,"Uncultured xanthophyte clone RuskinA ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit (rbcL) gene, complete",1467,True,1,False,1467,0,0,0,0,True,True
PQ679101,Other SAR/protist,"Mallomonas sp. strain US58L ribulose-1,5-biphosphate carboxylase/oxygenase large subunit (rbcL) gene, partial cds; chlor",1467,True,1,False,1467,0,0,0,0,True,True
PQ679100,Other SAR/protist,"Mallomonas sp. strain US58AB ribulose-1,5-biphosphate carboxylase/oxygenase large subunit (rbcL) gene, partial cds; chlo",1467,True,1,False,1467,0,0,0,0,True,True
PQ679099,Other SAR/protist,"Mallomonas sp. strain US55K ribulose-1,5-biphosphate carboxylase/oxygenase large subunit (rbcL) gene, complete cds; chlo",1485,True,1,False,1485,0,0,0,0,True,True
PQ679098,Other SAR/protist,"Mallomonas sp. strain US55E ribulose-1,5-biphosphate carboxylase/oxygenase large subunit (rbcL) gene, complete cds; chlo",1485,True,1,False,1485,0,0,0,0,True,True
PQ679097,Other SAR/protist,"Mallomonas sp. strain US53J ribulose-1,5-biphosphate carboxylase/oxygenase large subunit (rbcL) gene, complete cds; chlo",1485,True,1,False,1485,0,0,0,0,True,True
PQ791851,Other SAR/protist,"Chrysocystis fragilis ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit (rbcL) gene, complete cds; chloropla",1467,True,1,False,1467,0,0,0,0,True,True
PQ791850,Other SAR/protist,"Sarcinochrysis kraftii ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit (rbcL) gene, complete cds; chloropl",1467,True,1,False,1467,0,0,0,0,True,True
PQ791849,Other SAR/protist,"Sarcinochrysis guiryi ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit (rbcL) gene, complete cds; chloropla",1467,True,1,False,1467,0,0,0,0,True,True
PQ791848,Other SAR/protist,"Sarcinochrysis marina ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit (rbcL) gene, complete cds; chloropla",1467,True,1,False,1467,0,0,0,0,True,True
PQ791847,Other SAR/protist,"Arachnochrysis cassiotisii ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit (rbcL) gene, complete cds; chlo",1467,True,1,False,1467,0,0,0,0,True,True
PQ791845,Other SAR/protist,"Revolvomonas australis ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit (rbcL) gene, complete cds; chloropl",1467,True,1,False,1467,0,0,0,0,True,True
PQ791844,Other SAR/protist,"Sungminbooa capricornica ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit (rbcL) gene, complete cds; chloro",1467,True,1,False,1467,0,0,0,0,True,True
PQ791843,Other SAR/protist,"Sungminbooa tropica ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit (rbcL) gene, complete cds; chloroplast",1467,True,1,False,1467,0,0,0,0,True,True
PQ791842,Other SAR/protist,"Chrysoreinhardia giraudii ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit (rbcL) gene, complete cds; chlor",1467,True,1,False,1467,0,0,0,0,True,True
PQ791841,Other SAR/protist,"Aureoumbra geitleri ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit (rbcL) gene, complete cds; chloroplast",1467,True,1,False,1467,0,0,0,0,True,True
PQ031147,Other SAR/protist,"Mallomonas caudata strain CZ92A ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit (rbcL) gene, complete cds;",1467,True,1,False,1467,0,0,0,0,True,True
PQ031146,Other SAR/protist,"Mallomonas caudata strain CZ25J ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit (rbcL) gene, complete cds;",1467,True,1,False,1467,0,0,0,0,True,True
PQ031143,Other SAR/protist,"Mallomonas adamas strain CZ38P ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit (rbcL) gene, complete cds; ",1467,True,1,False,1467,0,0,0,0,True,True
PQ031142,Other SAR/protist,"Mallomonas adamas strain CZ38K ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit (rbcL) gene, complete cds; ",1467,True,1,False,1467,0,0,0,0,True,True
PQ031141,Other SAR/protist,"Mallomonas schwemmlei strain CZ33J ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit (rbcL) gene, complete c",1467,True,1,False,1467,0,0,0,0,True,True
PQ031140,Other SAR/protist,"Mallomonas schwemmlei strain CZ33F ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit (rbcL) gene, complete c",1467,True,1,False,1467,0,0,0,0,True,True
PQ031139,Other SAR/protist,"Mallomonas munda strain CZ85G ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit (rbcL) gene, complete cds; c",1467,True,1,False,1467,0,0,0,0,True,True
PQ031138,Other SAR/protist,"Mallomonas munda strain CZ38H ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit (rbcL) gene, complete cds; c",1467,True,1,False,1467,0,0,0,0,True,True
PQ031137,Other SAR/protist,"Mallomonas favosa strain D03C ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit (rbcL) gene, complete cds; c",1467,True,1,False,1467,0,0,0,0,True,True
PQ031135,Other SAR/protist,"Mallomonas eoa strain CZ115D ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit (rbcL) gene, complete cds; ch",1467,True,1,False,1467,0,0,0,0,True,True
PQ031134,Other SAR/protist,"Mallomonas eoa strain CZ115B ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit (rbcL) gene, complete cds; ch",1467,True,1,False,1467,0,0,0,0,True,True
PQ031133,Other SAR/protist,"Mallomonas doignonii strain CZ08N ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit (rbcL) gene, complete cd",1467,True,1,False,1467,0,0,0,0,True,True
PQ031132,Other SAR/protist,"Mallomonas doignonii strain CZ08K ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit (rbcL) gene, complete cd",1467,True,1,False,1467,0,0,0,0,True,True
PQ031129,Other SAR/protist,"Mallomonas rasilis strain D01D ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit (rbcL) gene, complete cds; ",1467,True,1,False,1467,0,0,0,0,True,True
PQ031127,Other SAR/protist,"Mallomonas papillosa strain Jeongsan121209J ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit (rbcL) gene, c",1467,True,1,False,1467,0,0,0,0,True,True
PQ031126,Other SAR/protist,"Mallomonas papillosa strain CZ03F ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit (rbcL) gene, complete cd",1467,True,1,False,1467,0,0,0,0,True,True
PQ031120,Other SAR/protist,"Mallomonas lelymene strain IT02A ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit (rbcL) gene, complete cds",1467,True,1,False,1467,0,0,0,0,True,True
PQ031119,Other SAR/protist,"Mallomonas lelymene strain CZ29D ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit (rbcL) gene, complete cds",1467,True,1,False,1467,0,0,0,0,True,True
PQ031118,Other SAR/protist,"Mallomonas intermedia strain CZ35C ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit (rbcL) gene, complete c",1467,True,1,False,1467,0,0,0,0,True,True
PQ031117,Other SAR/protist,"Mallomonas intermedia strain CZ34M ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit (rbcL) gene, complete c",1467,True,1,False,1467,0,0,0,0,True,True
PQ031116,Other SAR/protist,"Mallomonas elongata strain CZ24B ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit (rbcL) gene, complete cds",1467,True,1,False,1467,0,0,0,0,True,True
PQ031115,Other SAR/protist,"Mallomonas elongata strain CZ26E ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit (rbcL) gene, complete cds",1467,True,1,False,1467,0,0,0,0,True,True
PQ031114,Other SAR/protist,"Mallomonas crassisquama strain CZ07M ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit (rbcL) gene, complete",1467,True,1,False,1467,0,0,0,0,True,True
PQ031113,Other SAR/protist,"Mallomonas crassisquama strain CZ04A ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit (rbcL) gene, complete",1467,True,1,False,1467,0,0,0,0,True,True
PQ031112,Other SAR/protist,"Mallomonas aerolata strain CZ35O ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit (rbcL) gene, complete cds",1467,True,1,False,1467,0,0,0,0,True,True
PQ031111,Other SAR/protist,"Mallomonas aerolata strain CZ35M ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit (rbcL) gene, complete cds",1467,True,1,False,1467,0,0,0,0,True,True
PQ031110,Other SAR/protist,"Mallomonas actinoloma var. maramuresensis strain CZ105B ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit (r",1467,True,1,False,1467,0,0,0,0,True,True
PQ031109,Other SAR/protist,"Mallomonas actinoloma var. maramuresensis strain CZ104D ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit (r",1467,True,1,False,1467,0,0,0,0,True,True
OR188788,Other SAR/protist,"Eustigmatophyceae sp. strain Tow 8/9 T-25m6.8 ribulose 1,5 bisphosphate carboxylase/oxygenase (rbcL) gene, partial cds; ",1420,True,1,False,1407,1,1,0,0,False,True
OR359634,Other SAR/protist,"Vaucheria longicaulis ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit (rbcL) gene, complete cds; chloropla",1467,True,1,False,1467,0,0,0,0,True,True
KX354375,Other SAR/protist,"Eustigmatophyceae sp. Mary 8/18 T-3d ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit (rbcL) gene, partial ",1403,True,1,False,1401,2,0,0,0,False,True
KX354388,Other SAR/protist,"Pseudostaurastrum subglobosum strain F4 4/24-10m ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit (rbcL) ge",1480,True,3,False,1428,1,29,0,0,False,True
KX354385,Other SAR/protist,"Eustigmatophyceae sp. Tow 8/18 T-12d ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit (rbcL) gene, partial ",1497,True,3,False,1428,0,37,0,0,False,True
KX354384,Other SAR/protist,"Eustigmatophyceae sp. Tow 8/18 T-6d ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit (rbcL) gene, partial c",1447,True,1,False,1410,1,2,0,0,False,True
KX354382,Other SAR/protist,"Eustigmatophyceae sp. Tow 2/24 P-2d ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit (rbcL) gene, partial c",1473,True,2,False,1422,0,41,0,0,False,True
KX354378,Other SAR/protist,"Eustigmatophyceae sp. Pic 8/18 P-2d ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit (rbcL) gene, partial c",1494,True,1,False,1443,0,3,0,0,False,True
KX354372,Other SAR/protist,"Eustigmatophyceae sp. Chic 10/23 P-37w ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit (rbcL) gene, partia",1480,True,3,False,1428,1,29,0,0,False,True
ON711408,Other SAR/protist,"Vaucheria sp. strain T1 ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit (rbcL) gene, partial cds; chloropl",1402,True,2,False,1401,1,45,0,0,False,True
ON920853,Other SAR/protist,"Pseudotetraedriella kamillae strain SAG 2056 ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit (rbcL) gene, ",1464,True,1,False,1464,0,0,0,0,True,True
ON920852,Other SAR/protist,"Pseudostaurastrum limneticum strain SAG 14.94 ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit (rbcL) gene,",1464,True,1,False,1464,0,0,0,0,True,True
ON920850,Other SAR/protist,"Pseudostaurastrum sp. strain 10174 ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit (rbcL) gene, partial cd",1422,True,1,False,1422,0,0,0,0,True,True
ON920848,Other SAR/protist,"Chlorobotrys sp. strain 2E5 ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit (rbcL) gene, complete cds; chl",1464,True,1,False,1464,0,0,0,0,True,True
ON166675,Other SAR/protist,"Vaucheria sp. HVerbruggen-2023a voucher PERTH 09447369 ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit (rb",1467,True,1,False,1467,0,0,0,0,True,True
EF589159,Other SAR/protist,"Botrydiopsis constricta strain LCR-P ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit (rbcL) gene, partial ",1413,True,1,False,1413,0,0,0,0,True,True
MZ336043,Other SAR/protist,"Vacuoliviride crystalliferum ribulose-1 5-bisphosphate carboxylase/oxygenase large subunit (rbcL) gene, complete cds; ch",1464,True,1,False,1464,0,0,0,0,True,True
MT439864,Other SAR/protist,"Gazia saundersii strain CS-1320 ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit (rbcL) gene, complete cds;",1467,True,1,False,1467,0,0,0,0,True,True
MT439863,Other SAR/protist,"Gazia australica strain CS-1321 ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit (rbcL) gene, complete cds;",1467,True,1,False,1467,0,0,0,0,True,True
MT469981,Other SAR/protist,"Aureoumbra geitleri strain CS-1323 ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit (rbcL) gene, complete c",1467,True,1,False,1467,0,0,0,0,True,True
MN401200,Other SAR/protist,"Pseudocharaciopsis ovalis strain CAUP Q302 ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit (rbcL) gene, pa",1499,True,2,False,1440,2,41,0,0,False,True
MN401199,Other SAR/protist,"Neomonodus sp. strain CAUP Q301 ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit (rbcL) gene, partial cds; ",1499,True,2,False,1440,2,42,0,0,False,True
MN401198,Other SAR/protist,"Pseudocharaciopsis ovalis strain BCCO_30_2918 ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit (rbcL) gene,",1499,True,2,False,1440,2,41,0,0,False,True
MN401197,Other SAR/protist,"Pseudocharaciopsis ovalis strain BCCO_30_2917 ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit (rbcL) gene,",1499,True,2,False,1440,2,41,0,0,False,True
MN401196,Other SAR/protist,"Neomonodus sp. strain ACOI 2437 ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit (rbcL) gene, partial cds; ",1499,True,2,False,1440,2,41,0,0,False,True
MN401195,Other SAR/protist,"Munda sp. (in: heterokonts) strain ACOI 2428 ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit (rbcL) gene, ",1499,True,2,False,0,2,43,-1,-1,False,False
MN401194,Other SAR/protist,"Characiopsiella minima strain ACOI 2426 ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit (rbcL) gene, parti",1499,True,2,False,1440,2,43,0,0,False,True
MN401193,Other SAR/protist,"Munda aquilonaris strain ACOI 2424B ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit (rbcL) gene, partial c",1499,True,2,False,1440,2,47,0,0,False,True
MN401192,Other SAR/protist,"Munda aquilonaris strain ACOI 2424A ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit (rbcL) gene, partial c",1499,True,2,False,0,2,44,-1,-1,False,False
MN401191,Other SAR/protist,"Munda aquilonaris strain ACOI 2424 ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit (rbcL) gene, partial cd",1499,True,2,False,0,2,44,-1,-1,False,False
MN401190,Other SAR/protist,"Characiopsiella sp. strain ACOI 2423A ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit (rbcL) gene, partial",1499,True,2,False,1440,2,43,0,0,False,True
GQ405007,Other SAR/protist,"Eustigmatophyceae sp. WTwin 8/18 T-5d ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit (rbcL) gene, partial",1497,True,1,False,1440,0,4,0,0,False,True
AF015582,Other SAR/protist,"Vacuolaria virescens strain SAG1195 ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit (rbcL) gene, partial c",1422,True,1,False,0,0,0,-1,-1,True,False
AF438321,Other SAR/protist,"Phaeomonas parva ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit (rbcL) gene, partial cds; chloroplast gen",1430,True,3,False,1428,2,37,0,0,False,True
AF438320,Other SAR/protist,"Polypodochrysis teissieri ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit (rbcL) gene, partial cds; chloro",1431,True,1,False,1431,0,0,0,0,True,True
AF438318,Other SAR/protist,"Glossomastix chrysoplasta ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit (rbcL) gene, partial cds; chloro",1414,True,2,False,1413,1,40,0,0,False,True
